1622889900000,36362.78000000,36528.73000000,36275.11000000,36454.63000000,522.99171400,1622890799999,19043407.12889530,13831,250.60213600,9125490.48292156,0
1622890800000,36454.63000000,36535.77000000,36354.51000000,36354.51000000,450.26346200,1622891699999,16413546.50351234,12213,205.29825100,7484524.98104605,0
1622891700000,36354.51000000,36394.68000000,36131.00000000,36204.36000000,988.41718300,1622892599999,35844560.06442548,19826,458.98380600,16645393.27159536,0
1622892600000,36206.41000000,36332.33000000,36051.27000000,36111.33000000,807.45738200,1622893499999,29224251.50671613,16173,366.19038100,13256062.33355328,0
1622893500000,36111.33000000,36163.43000000,35667.00000000,35869.42000000,2157.09173900,1622894399999,77373760.00904606,39381,1006.25490300,36095490.55235936,0
1622894400000,35869.42000000,35929.31000000,35250.00000000,35812.40000000,3571.72490700,1622895299999,127130668.87324177,59651,1745.38233300,62135436.08640064,0
1622895300000,35812.40000000,35997.53000000,35732.33000000,35926.75000000,1021.66236100,1622896199999,36654767.45930610,20512,539.47876200,19355767.56011906,0
1622896200000,35926.75000000,36221.53000000,35767.59000000,36043.38000000,1267.09378100,1622897099999,45649915.08308470,21192,590.59948600,21281129.89123251,0
1622897100000,36043.37000000,36075.04000000,35831.21000000,36009.80000000,786.95354000,1622897999999,28309042.03280925,15277,330.95153700,11905894.89341544,0
1622898000000,36009.80000000,36039.75000000,35746.28000000,35911.09000000,914.96125100,1622898899999,32834161.24278701,19081,485.27603000,17415311.96322222,0
1622898900000,35911.09000000,36049.65000000,35828.24000000,36029.96000000,594.07046300,1622899799999,21365409.63914594,12248,299.07302200,10757097.74895306,0
1622899800000,36029.95000000,36029.96000000,35700.02000000,35757.01000000,674.27963100,1622900699999,24171651.22430574,14272,316.98841900,11363837.15700513,0
1622900700000,35757.00000000,35927.19000000,35672.73000000,35726.95000000,610.10320600,1622901599999,21842047.49820951,13073,310.25646000,11107701.14207558,0
1622901600000,35726.99000000,35816.16000000,35514.73000000,35562.11000000,960.76298400,1622902499999,34229892.79692036,19106,420.60124400,14983566.31985637,0
1622902500000,35561.46000000,36000.00000000,35544.71000000,35889.08000000,998.07927500,1622903399999,35786875.64785916,17493,543.11488800,19472793.19355191,0
